Date,Time,Visitor Team,VisitorPts,Home Team,HomePts,Score Type,OT,Attend,Notes,HomeWin,HomeNumWins,VisitorNumWins,HomeWins2020,VisitorWins2020
"Thu, Mar 25, 2021",10:00p,Philadelphia 76ers,109,Los Angeles Lakers,101,Box Score,,0,,0,352,302,52,43
"Thu, Mar 25, 2021",10:00p,Golden State Warriors,119,Sacramento Kings,141,Box Score,,0,,1,352,303,31,15
"Fri, Mar 26, 2021",7:00p,Brooklyn Nets,113,Detroit Pistons,111,Box Score,,750,,0,353,303,20,35
"Fri, Mar 26, 2021",7:30p,Boston Celtics,122,Milwaukee Bucks,114,Box Score,,"3,280",,0,353,304,56,48
"Fri, Mar 26, 2021",7:30p,Phoenix Suns,104,Toronto Raptors,100,Box Score,,0,,0,353,305,53,34
"Fri, Mar 26, 2021",8:00p,Miami Heat,105,Charlotte Hornets,110,Box Score,,"4,215",,1,353,306,23,44
"Fri, Mar 26, 2021",8:00p,Houston Rockets,101,Minnesota Timberwolves,107,Box Score,,0,,1,354,306,19,44
"Fri, Mar 26, 2021",8:00p,Denver Nuggets,113,New Orleans Pelicans,108,Box Score,,"3,700",,0,355,306,30,46
"Fri, Mar 26, 2021",8:00p,Portland Trail Blazers,112,Orlando Magic,105,Box Score,,"3,827",,0,355,307,33,35
"Fri, Mar 26, 2021",8:30p,Indiana Pacers,109,Dallas Mavericks,94,Box Score,,"4,132",,0,355,308,43,45
"Fri, Mar 26, 2021",9:00p,Memphis Grizzlies,114,Utah Jazz,117,Box Score,,"5,546",,1,355,309,44,34
"Fri, Mar 26, 2021",10:00p,Atlanta Hawks,124,Golden State Warriors,108,Box Score,,0,,0,356,309,15,20
"Fri, Mar 26, 2021",10:30p,Cleveland Cavaliers,86,Los Angeles Lakers,100,Box Score,,0,,1,356,310,52,19
"Sat, Mar 27, 2021",8:00p,New York Knicks,102,Milwaukee Bucks,96,Box Score,,"3,280",,0,357,310,56,21
"Sat, Mar 27, 2021",8:00p,Houston Rockets,129,Minnesota Timberwolves,107,Box Score,,0,,0,357,311,19,44
"Sat, Mar 27, 2021",8:00p,Detroit Pistons,92,Washington Wizards,106,Box Score,,0,,1,357,312,25,20
"Sat, Mar 27, 2021",8:30p,Chicago Bulls,104,San Antonio Spurs,120,Box Score,,"3,334",,1,358,312,32,22
"Sat, Mar 27, 2021",9:00p,Dallas Mavericks,103,New Orleans Pelicans,112,Box Score,,"3,700",,1,359,312,30,43
"Sat, Mar 27, 2021",9:00p,Boston Celtics,111,Oklahoma City Thunder,94,Box Score,,0,,0,360,312,44,48
"Sat, Mar 27, 2021",9:00p,Memphis Grizzlies,110,Utah Jazz,126,Box Score,,"5,546",,1,360,313,44,34
"Sat, Mar 27, 2021",10:00p,Philadelphia 76ers,112,Los Angeles Clippers,122,Box Score,,0,,1,361,313,49,43
"Sat, Mar 27, 2021",10:00p,Cleveland Cavaliers,98,Sacramento Kings,100,Box Score,,0,,1,362,313,31,19
"Sun, Mar 28, 2021",1:00p,Phoenix Suns,101,Charlotte Hornets,97,Box Score,OT,"3,850",,0,363,313,23,34
"Sun, Mar 28, 2021",7:00p,Portland Trail Blazers,122,Toronto Raptors,117,Box Score,,"2,021",,0,363,314,53,35
"Sun, Mar 28, 2021",9:00p,Atlanta Hawks,102,Denver Nuggets,126,Box Score,,0,,1,363,315,46,20
"Sun, Mar 28, 2021",10:00p,Orlando Magic,93,Los Angeles Lakers,96,Box Score,,0,,1,364,315,52,33
"Mon, Mar 29, 2021",7:00p,Indiana Pacers,124,Washington Wizards,132,Box Score,,0,,1,365,315,25,45
"Mon, Mar 29, 2021",7:30p,New Orleans Pelicans,115,Boston Celtics,109,Box Score,,"2,298",,0,366,315,48,30
"Mon, Mar 29, 2021",7:30p,Minnesota Timberwolves,107,Brooklyn Nets,112,Box Score,,"1,732",,1,366,316,35,19
"Mon, Mar 29, 2021",7:30p,Miami Heat,98,New York Knicks,88,Box Score,,"1,981",,0,367,316,21,44
"Mon, Mar 29, 2021",8:00p,Toronto Raptors,104,Detroit Pistons,118,Box Score,,750,,1,367,317,20,53
"Mon, Mar 29, 2021",8:00p,Memphis Grizzlies,120,Houston Rockets,110,Box Score,,"3,319",,0,368,317,44,34
"Mon, Mar 29, 2021",8:00p,Dallas Mavericks,127,Oklahoma City Thunder,106,Box Score,,0,,0,368,318,44,43
"Mon, Mar 29, 2021",8:30p,Sacramento Kings,132,San Antonio Spurs,115,Box Score,,"2,876",,0,368,319,32,31
"Mon, Mar 29, 2021",9:00p,Cleveland Cavaliers,75,Utah Jazz,114,Box Score,,"5,546",,1,368,320,44,19
"Mon, Mar 29, 2021",10:00p,Chicago Bulls,102,Golden State Warriors,116,Box Score,,0,,1,369,320,15,22
"Mon, Mar 29, 2021",10:00p,Milwaukee Bucks,105,Los Angeles Clippers,129,Box Score,,0,,1,370,320,49,56
"Tue, Mar 30, 2021",7:00p,Charlotte Hornets,114,Washington Wizards,104,Box Score,,0,,0,371,320,25,23
"Tue, Mar 30, 2021",9:00p,Philadelphia 76ers,95,Denver Nuggets,104,Box Score,,"3,574",,1,371,321,46,43
"Tue, Mar 30, 2021",10:00p,Orlando Magic,103,Los Angeles Clippers,96,Box Score,,0,,0,372,321,49,33
"Tue, Mar 30, 2021",10:00p,Atlanta Hawks,110,Phoenix Suns,117,Box Score,,"3,173",,1,372,322,34,20
"Wed, Mar 31, 2021",7:00p,Portland Trail Blazers,124,Detroit Pistons,101,Box Score,,750,,0,373,322,20,35
"Wed, Mar 31, 2021",7:00p,Miami Heat,92,Indiana Pacers,87,Box Score,,0,,0,373,323,45,44
"Wed, Mar 31, 2021",7:30p,Dallas Mavericks,113,Boston Celtics,108,Box Score,,"2,298",,0,373,324,48,43
"Wed, Mar 31, 2021",7:30p,Houston Rockets,108,Brooklyn Nets,120,Box Score,,"1,773",,1,373,325,35,44
"Wed, Mar 31, 2021",8:00p,Utah Jazz,111,Memphis Grizzlies,107,Box Score,,"2,314",,0,374,325,34,44
"Wed, Mar 31, 2021",8:00p,New York Knicks,101,Minnesota Timberwolves,102,Box Score,,0,,1,374,326,19,21
"Wed, Mar 31, 2021",8:00p,Toronto Raptors,103,Oklahoma City Thunder,113,Box Score,,0,,1,375,326,44,53
"Wed, Mar 31, 2021",8:30p,Sacramento Kings,106,San Antonio Spurs,120,Box Score,,"2,802",,1,376,326,32,31
"Wed, Mar 31, 2021",10:00p,Milwaukee Bucks,112,Los Angeles Lakers,97,Box Score,,0,,0,377,326,52,56
"Wed, Mar 31, 2021",10:00p,Chicago Bulls,116,Phoenix Suns,121,Box Score,,"3,459",,1,377,327,34,22
"Thu, Apr 1, 2021",7:00p,Philadelphia 76ers,114,Cleveland Cavaliers,94,Box Score,,"4,100",,0,378,327,19,43
"Thu, Apr 1, 2021",7:00p,Washington Wizards,91,Detroit Pistons,120,Box Score,,750,,1,378,328,20,25
"Thu, Apr 1, 2021",7:30p,Charlotte Hornets,89,Brooklyn Nets,111,Box Score,,"1,773",,1,379,328,35,23
"Thu, Apr 1, 2021",8:00p,Golden State Warriors,109,Miami Heat,116,Box Score,,0,,1,380,328,44,15
"Thu, Apr 1, 2021",8:00p,Orlando Magic,115,New Orleans Pelicans,110,Box Score,OT,"3,700",,0,381,328,30,33
"Thu, Apr 1, 2021",8:30p,Atlanta Hawks,134,San Antonio Spurs,129,Box Score,2OT,"2,949",,0,381,329,32,20
"Thu, Apr 1, 2021",10:00p,Denver Nuggets,101,Los Angeles Clippers,94,Box Score,,0,,0,381,330,49,46
"Fri, Apr 2, 2021",7:00p,Golden State Warriors,77,Toronto Raptors,130,Box Score,,"3,085",,1,381,331,53,15
"Fri, Apr 2, 2021",7:30p,Houston Rockets,102,Boston Celtics,118,Box Score,,0,,1,382,331,48,44
"Fri, Apr 2, 2021",7:30p,Dallas Mavericks,99,New York Knicks,86,Box Score,,"1,981",,0,383,331,21,43
"Fri, Apr 2, 2021",8:00p,Charlotte Hornets,114,Indiana Pacers,97,Box Score,,0,,0,383,332,45,23
"Fri, Apr 2, 2021",8:00p,Minnesota Timberwolves,108,Memphis Grizzlies,120,Box Score,,"2,987",,1,383,333,34,19
"Fri, Apr 2, 2021",9:00p,Atlanta Hawks,126,New Orleans Pelicans,103,Box Score,,"3,700",,0,384,333,30,20
"Fri, Apr 2, 2021",9:00p,Chicago Bulls,106,Utah Jazz,113,Box Score,,"5,546",,1,384,334,44,22
"Fri, Apr 2, 2021",10:00p,Oklahoma City Thunder,103,Phoenix Suns,140,Box Score,,"3,422",,1,385,334,34,44
"Fri, Apr 2, 2021",10:00p,Milwaukee Bucks,127,Portland Trail Blazers,109,Box Score,,0,,0,386,334,35,56
"Fri, Apr 2, 2021",10:00p,Los Angeles Lakers,115,Sacramento Kings,94,Box Score,,0,,0,386,335,31,52
"Sat, Apr 3, 2021",7:00p,Dallas Mavericks,109,Washington Wizards,87,Box Score,,0,,0,386,336,25,43
"Sat, Apr 3, 2021",8:00p,New York Knicks,125,Detroit Pistons,81,Box Score,,750,,0,386,337,20,21
"Sat, Apr 3, 2021",8:00p,Cleveland Cavaliers,101,Miami Heat,115,Box Score,,0,,1,386,338,44,19
"Sat, Apr 3, 2021",8:00p,Minnesota Timberwolves,113,Philadelphia 76ers,122,Box Score,,"3,071",,1,387,338,43,19
"Sat, Apr 3, 2021",9:00p,Indiana Pacers,139,San Antonio Spurs,133,Box Score,OT,"3,276",,0,388,338,32,45
"Sat, Apr 3, 2021",9:00p,Orlando Magic,91,Utah Jazz,137,Box Score,,"5,546",,1,388,339,44,33
"Sat, Apr 3, 2021",10:00p,Oklahoma City Thunder,85,Portland Trail Blazers,133,Box Score,,0,,1,389,339,35,44
"Sat, Apr 3, 2021",10:00p,Milwaukee Bucks,129,Sacramento Kings,128,Box Score,,0,,0,390,339,31,56
"Sun, Apr 4, 2021",2:00p,Brooklyn Nets,107,Chicago Bulls,115,Box Score,,0,,1,390,340,22,35
"Sun, Apr 4, 2021",3:30p,Los Angeles Lakers,86,Los Angeles Clippers,104,Box Score,,0,,1,391,340,49,52
"Sun, Apr 4, 2021",6:00p,Charlotte Hornets,86,Boston Celtics,116,Box Score,,0,,1,392,340,48,23
"Sun, Apr 4, 2021",7:00p,Memphis Grizzlies,116,Philadelphia 76ers,100,Box Score,,"4,094",,0,393,340,43,34
"Sun, Apr 4, 2021",7:30p,Golden State Warriors,111,Atlanta Hawks,117,Box Score,,"2,937",,1,393,341,20,15
"Sun, Apr 4, 2021",8:00p,New Orleans Pelicans,122,Houston Rockets,115,Box Score,,"3,268",,0,394,341,44,30
"Sun, Apr 4, 2021",10:00p,Orlando Magic,109,Denver Nuggets,119,Box Score,,"3,927",,1,394,342,46,33
"Mon, Apr 5, 2021",7:00p,New York Knicks,112,Brooklyn Nets,114,Box Score,,"1,773",,1,395,342,35,21
"Mon, Apr 5, 2021",7:00p,Utah Jazz,103,Dallas Mavericks,111,Box Score,,"4,261",,1,396,342,43,44
"Mon, Apr 5, 2021",7:00p,Sacramento Kings,106,Minnesota Timberwolves,116,Box Score,,"1,436",,1,397,342,19,31
"Mon, Apr 5, 2021",7:00p,Detroit Pistons,132,Oklahoma City Thunder,108,Box Score,,0,,0,398,342,44,20
"Mon, Apr 5, 2021",7:00p,Cleveland Cavaliers,125,San Antonio Spurs,101,Box Score,,"2,482",,0,398,343,32,19
"Mon, Apr 5, 2021",7:00p,Washington Wizards,101,Toronto Raptors,103,Box Score,,"1,620",,1,398,344,53,25
"Mon, Apr 5, 2021",8:00p,Phoenix Suns,133,Houston Rockets,130,Box Score,,"3,093",,0,399,344,44,34
"Tue, Apr 6, 2021",7:00p,Chicago Bulls,113,Indiana Pacers,97,Box Score,,0,,0,399,345,45,22
"Tue, Apr 6, 2021",7:30p,New Orleans Pelicans,107,Atlanta Hawks,123,Box Score,,"2,816",,1,399,346,20,30
"Tue, Apr 6, 2021",7:30p,Philadelphia 76ers,106,Boston Celtics,96,Box Score,,"2,298",,0,400,346,48,43
"Tue, Apr 6, 2021",7:30p,Los Angeles Lakers,110,Toronto Raptors,101,Box Score,,0,,0,400,347,53,52
"Tue, Apr 6, 2021",8:00p,Memphis Grizzlies,124,Miami Heat,112,Box Score,,0,,0,400,348,44,34
"Tue, Apr 6, 2021",9:00p,Detroit Pistons,119,Denver Nuggets,134,Box Score,,"3,556",,1,400,349,46,20
"Tue, Apr 6, 2021",10:00p,Milwaukee Bucks,121,Golden State Warriors,122,Box Score,,0,,1,401,349,15,56
"Tue, Apr 6, 2021",10:00p,Portland Trail Blazers,116,Los Angeles Clippers,133,Box Score,,0,,1,402,349,49,35
"Wed, Apr 7, 2021",7:00p,Minnesota Timberwolves,137,Indiana Pacers,141,Box Score,,0,,1,403,349,45,19
"Wed, Apr 7, 2021",7:00p,Washington Wizards,131,Orlando Magic,116,Box Score,,"3,991",,0,404,349,33,25
"Wed, Apr 7, 2021",7:30p,New York Knicks,99,Boston Celtics,101,Box Score,,"2,298",,1,404,350,48,21
"Wed, Apr 7, 2021",7:30p,New Orleans Pelicans,111,Brooklyn Nets,139,Box Score,,"1,773",,1,405,350,35,30
"Wed, Apr 7, 2021",8:00p,Memphis Grizzlies,131,Atlanta Hawks,113,Box Score,,"2,774",,0,406,350,20,34
"Wed, Apr 7, 2021",8:00p,Dallas Mavericks,93,Houston Rockets,102,Box Score,,"3,399",,1,406,351,44,43
"Wed, Apr 7, 2021",8:00p,Charlotte Hornets,113,Oklahoma City Thunder,102,Box Score,,0,,0,407,351,44,23
"Wed, Apr 7, 2021",9:00p,San Antonio Spurs,96,Denver Nuggets,106,Box Score,,"3,715",,1,407,352,46,32
"Wed, Apr 7, 2021",10:00p,Utah Jazz,113,Phoenix Suns,117,Box Score,OT,"5,110",,1,408,352,34,44
"Thu, Apr 8, 2021",7:30p,Los Angeles Lakers,104,Miami Heat,110,Box Score,,0,,1,409,352,44,52
"Thu, Apr 8, 2021",7:30p,Chicago Bulls,122,Toronto Raptors,113,Box Score,,0,,0,410,352,53,22
"Thu, Apr 8, 2021",8:00p,Cleveland Cavaliers,129,Oklahoma City Thunder,102,Box Score,,0,,0,410,353,44,19
"Thu, Apr 8, 2021",9:00p,Milwaukee Bucks,101,Dallas Mavericks,116,Box Score,,"4,190",,1,410,354,43,56
"Thu, Apr 8, 2021",10:00p,Phoenix Suns,103,Los Angeles Clippers,113,Box Score,,0,,1,411,354,49,34
"Thu, Apr 8, 2021",10:00p,Detroit Pistons,113,Sacramento Kings,101,Box Score,,0,,0,412,354,31,20
"Thu, Apr 8, 2021",10:00p,Portland Trail Blazers,103,Utah Jazz,122,Box Score,,"5,546",,1,412,355,44,35
"Fri, Apr 9, 2021",7:00p,Indiana Pacers,111,Orlando Magic,106,Box Score,,"3,777",,0,413,355,33,45
"Fri, Apr 9, 2021",7:30p,Minnesota Timberwolves,136,Boston Celtics,145,Box Score,OT,"2,298",,1,413,356,48,19
"Fri, Apr 9, 2021",7:30p,Memphis Grizzlies,129,New York Knicks,133,Box Score,OT,"1,912",,1,414,356,21,34
"Fri, Apr 9, 2021",8:00p,Chicago Bulls,108,Atlanta Hawks,120,Box Score,,996,,1,415,356,20,22
"Fri, Apr 9, 2021",8:00p,Philadelphia 76ers,94,New Orleans Pelicans,101,Box Score,,"3,700",,1,416,356,30,43
"Fri, Apr 9, 2021",9:00p,San Antonio Spurs,119,Denver Nuggets,121,Box Score,,"3,750",,1,417,356,46,32
"Fri, Apr 9, 2021",9:00p,Charlotte Hornets,127,Milwaukee Bucks,119,Box Score,,"3,280",,0,418,356,56,23
"Fri, Apr 9, 2021",10:00p,Washington Wizards,110,Golden State Warriors,107,Box Score,,0,,0,418,357,15,25
"Fri, Apr 9, 2021",10:00p,Houston Rockets,109,Los Angeles Clippers,126,Box Score,,0,,1,418,358,49,44
"Sat, Apr 10, 2021",7:30p,Toronto Raptors,135,Cleveland Cavaliers,115,Box Score,,"4,148",,0,419,358,19,53
"Sat, Apr 10, 2021",8:30p,Los Angeles Lakers,126,Brooklyn Nets,101,Box Score,,"1,773",,0,419,359,35,52
"Sat, Apr 10, 2021",9:00p,Philadelphia 76ers,117,Oklahoma City Thunder,93,Box Score,,0,,0,419,360,44,43
"Sat, Apr 10, 2021",9:00p,Sacramento Kings,112,Utah Jazz,128,Box Score,,"5,546",,1,419,361,44,31
"Sat, Apr 10, 2021",10:00p,Houston Rockets,109,Golden State Warriors,125,Box Score,,0,,1,420,361,15,44
"Sat, Apr 10, 2021",10:00p,Washington Wizards,106,Phoenix Suns,134,Box Score,,"5,028",,1,421,361,34,25
"Sat, Apr 10, 2021",10:00p,Detroit Pistons,103,Portland Trail Blazers,118,Box Score,,0,,1,422,361,35,20
"Sun, Apr 11, 2021",1:00p,Atlanta Hawks,105,Charlotte Hornets,101,Box Score,,"4,148",,0,423,361,23,20
"Sun, Apr 11, 2021",3:00p,Boston Celtics,105,Denver Nuggets,87,Box Score,,"4,032",,0,423,362,46,48
"Sun, Apr 11, 2021",7:00p,New Orleans Pelicans,116,Cleveland Cavaliers,109,Box Score,,"4,148",,0,423,363,19,30
"Sun, Apr 11, 2021",7:00p,Milwaukee Bucks,124,Orlando Magic,87,Box Score,,"3,316",,0,423,364,33,56
"Sun, Apr 11, 2021",8:00p,San Antonio Spurs,119,Dallas Mavericks,117,Box Score,,"4,054",,0,423,365,43,32
"Sun, Apr 11, 2021",8:00p,Indiana Pacers,132,Memphis Grizzlies,125,Box Score,,"2,341",,0,423,366,34,45
"Sun, Apr 11, 2021",8:00p,Chicago Bulls,117,Minnesota Timberwolves,121,Box Score,,"1,436",,1,423,367,19,22
"Sun, Apr 11, 2021",8:00p,Toronto Raptors,96,New York Knicks,102,Box Score,,"1,833",,1,424,367,21,53
"Sun, Apr 11, 2021",10:00p,Detroit Pistons,124,Los Angeles Clippers,131,Box Score,,0,,1,425,367,49,20
"Sun, Apr 11, 2021",10:00p,Miami Heat,107,Portland Trail Blazers,98,Box Score,,0,,0,426,367,35,44
"Mon, Apr 12, 2021",7:30p,Philadelphia 76ers,113,Dallas Mavericks,95,Box Score,,"4,016",,0,426,368,43,43
"Mon, Apr 12, 2021",7:30p,Los Angeles Lakers,96,New York Knicks,111,Box Score,,"1,981",,1,426,369,21,52
"Mon, Apr 12, 2021",8:00p,San Antonio Spurs,120,Orlando Magic,97,Box Score,,"3,107",,0,427,369,33,32
"Mon, Apr 12, 2021",9:00p,Chicago Bulls,90,Memphis Grizzlies,101,Box Score,,"2,194",,1,427,370,34,22
"Mon, Apr 12, 2021",9:00p,Sacramento Kings,110,New Orleans Pelicans,117,Box Score,,"3,700",,1,428,370,30,31
"Mon, Apr 12, 2021",9:00p,Washington Wizards,125,Utah Jazz,121,Box Score,,"5,546",,0,429,370,44,25
"Mon, Apr 12, 2021",10:00p,Denver Nuggets,107,Golden State Warriors,116,Box Score,,0,,1,429,371,15,46
"Mon, Apr 12, 2021",10:00p,Houston Rockets,120,Phoenix Suns,126,Box Score,,"4,145",,1,430,371,34,44
"Tue, Apr 13, 2021",4:00p,Brooklyn Nets,127,Minnesota Timberwolves,97,Box Score,,0,,0,431,371,19,35
"Tue, Apr 13, 2021",7:30p,Los Angeles Clippers,126,Indiana Pacers,115,Box Score,,0,,0,431,372,45,49
"Tue, Apr 13, 2021",7:30p,Atlanta Hawks,108,Toronto Raptors,103,Box Score,,"1,427",,0,431,373,53,20
"Tue, Apr 13, 2021",8:00p,Los Angeles Lakers,101,Charlotte Hornets,93,Box Score,,"3,676",,0,431,374,23,52
"Tue, Apr 13, 2021",9:00p,Oklahoma City Thunder,96,Utah Jazz,106,Box Score,,"5,546",,1,431,375,44,44
"Tue, Apr 13, 2021",10:00p,Miami Heat,86,Phoenix Suns,106,Box Score,,"5,024",,1,432,375,34,44
"Tue, Apr 13, 2021",10:00p,Boston Celtics,116,Portland Trail Blazers,115,Box Score,,0,,0,433,375,35,48
"Wed, Apr 14, 2021",4:30p,Milwaukee Bucks,130,Minnesota Timberwolves,105,Box Score,,0,,0,433,376,19,56
"Wed, Apr 14, 2021",7:00p,Cleveland Cavaliers,103,Charlotte Hornets,90,Box Score,,"2,955",,0,433,377,23,19
"Wed, Apr 14, 2021",7:00p,Brooklyn Nets,117,Philadelphia 76ers,123,Box Score,,"4,094",,1,433,378,43,35
"Wed, Apr 14, 2021",7:30p,San Antonio Spurs,112,Toronto Raptors,117,Box Score,,"1,184",,1,434,378,53,32
"Wed, Apr 14, 2021",8:00p,Orlando Magic,115,Chicago Bulls,106,Box Score,,0,,0,435,378,22,33
"Wed, Apr 14, 2021",8:00p,Los Angeles Clippers,100,Detroit Pistons,98,Box Score,,750,,0,435,379,20,49
"Wed, Apr 14, 2021",8:00p,New York Knicks,116,New Orleans Pelicans,106,Box Score,,"3,700",,0,435,380,30,21
"Wed, Apr 14, 2021",9:00p,Indiana Pacers,132,Houston Rockets,124,Box Score,,"3,293",,0,435,381,44,45
"Wed, Apr 14, 2021",9:00p,Golden State Warriors,147,Oklahoma City Thunder,109,Box Score,,0,,0,435,382,44,15
"Wed, Apr 14, 2021",9:30p,Dallas Mavericks,114,Memphis Grizzlies,113,Box Score,,"2,141",,0,435,383,34,43
"Wed, Apr 14, 2021",10:00p,Miami Heat,106,Denver Nuggets,123,Box Score,,"4,017",,1,435,384,46,44
"Wed, Apr 14, 2021",10:00p,Washington Wizards,123,Sacramento Kings,111,Box Score,,0,,0,436,384,31,25
"Thu, Apr 15, 2021",7:30p,Milwaukee Bucks,120,Atlanta Hawks,109,Box Score,,0,,0,436,385,20,56
"Thu, Apr 15, 2021",8:00p,Golden State Warriors,119,Cleveland Cavaliers,101,Box Score,,"4,148",,0,436,386,19,15
"Thu, Apr 15, 2021",10:00p,Boston Celtics,121,Los Angeles Lakers,113,Box Score,,"1,915",,0,436,387,52,48
"Thu, Apr 15, 2021",10:00p,Sacramento Kings,114,Phoenix Suns,122,Box Score,,"4,568",,1,436,388,34,31
"Fri, Apr 16, 2021",3:00p,Indiana Pacers,111,Utah Jazz,119,Box Score,,"5,546",,1,437,388,44,45
"Fri, Apr 16, 2021",7:00p,Oklahoma City Thunder,104,Detroit Pistons,110,Box Score,,750,,1,438,388,20,44
"Fri, Apr 16, 2021",7:00p,Los Angeles Clippers,103,Philadelphia 76ers,106,Box Score,,"4,094",,1,439,388,43,49
"Fri, Apr 16, 2021",7:00p,New Orleans Pelicans,115,Washington Wizards,117,Box Score,OT,0,,1,440,388,25,30
"Fri, Apr 16, 2021",7:30p,Charlotte Hornets,115,Brooklyn Nets,130,Box Score,,"1,773",,1,441,388,35,23
"Fri, Apr 16, 2021",7:30p,Orlando Magic,102,Toronto Raptors,113,Box Score,,0,,1,442,388,53,33
"Fri, Apr 16, 2021",8:00p,Memphis Grizzlies,126,Chicago Bulls,115,Box Score,,0,,0,443,388,22,34
"Fri, Apr 16, 2021",8:00p,Denver Nuggets,128,Houston Rockets,99,Box Score,,"3,342",,0,443,389,44,46
"Fri, Apr 16, 2021",8:00p,Miami Heat,111,Minnesota Timberwolves,119,Box Score,,"1,638",,1,443,390,19,44
"Fri, Apr 16, 2021",8:30p,Portland Trail Blazers,107,San Antonio Spurs,106,Box Score,,"4,303",,0,444,390,32,35
"Fri, Apr 16, 2021",9:30p,New York Knicks,117,Dallas Mavericks,109,Box Score,,"4,246",,0,444,391,43,21
"Sat, Apr 17, 2021",4:30p,Utah Jazz,115,Los Angeles Lakers,127,Box Score,OT,"1,710",,1,444,392,52,44
"Sat, Apr 17, 2021",8:00p,Cleveland Cavaliers,96,Chicago Bulls,106,Box Score,,0,,1,445,392,22,19
"Sat, Apr 17, 2021",8:00p,Detroit Pistons,100,Washington Wizards,121,Box Score,,0,,1,446,392,25,20
"Sat, Apr 17, 2021",8:30p,Golden State Warriors,114,Boston Celtics,119,Box Score,,"2,298",,1,447,392,48,15
"Sat, Apr 17, 2021",9:00p,Memphis Grizzlies,128,Milwaukee Bucks,115,Box Score,,"3,280",,0,448,392,56,34
"Sat, Apr 17, 2021",10:00p,San Antonio Spurs,111,Phoenix Suns,85,Box Score,,"5,078",,0,448,393,34,32
"Sun, Apr 18, 2021",1:00p,Indiana Pacers,117,Atlanta Hawks,129,Box Score,,0,,1,448,394,20,45
"Sun, Apr 18, 2021",1:00p,New Orleans Pelicans,112,New York Knicks,122,Box Score,OT,"1,981",,1,449,394,21,30
"Sun, Apr 18, 2021",3:30p,Brooklyn Nets,107,Miami Heat,109,Box Score,,0,,1,450,394,44,35
"Sun, Apr 18, 2021",7:00p,Portland Trail Blazers,101,Charlotte Hornets,109,Box Score,,"3,880",,1,451,394,23,35
"Sun, Apr 18, 2021",7:00p,Houston Rockets,114,Orlando Magic,110,Box Score,,"3,772",,0,452,394,33,44
"Sun, Apr 18, 2021",7:00p,Oklahoma City Thunder,106,Toronto Raptors,112,Box Score,,0,,1,452,395,53,44
"Sun, Apr 18, 2021",7:30p,Sacramento Kings,121,Dallas Mavericks,107,Box Score,,"4,193",,0,453,395,43,31
"Sun, Apr 18, 2021",10:00p,Minnesota Timberwolves,105,Los Angeles Clippers,124,Box Score,,"1,734",,1,453,396,49,19
"Mon, Apr 19, 2021",7:00p,Cleveland Cavaliers,105,Detroit Pistons,109,Box Score,,750,,1,454,396,20,19
"Mon, Apr 19, 2021",7:30p,Chicago Bulls,102,Boston Celtics,96,Box Score,,0,,0,455,396,48,22
"Mon, Apr 19, 2021",7:30p,Golden State Warriors,107,Philadelphia 76ers,96,Box Score,,"4,094",,0,455,397,43,15
"Mon, Apr 19, 2021",8:00p,San Antonio Spurs,109,Indiana Pacers,94,Box Score,,0,,0,455,398,45,32
"Mon, Apr 19, 2021",8:00p,Houston Rockets,91,Miami Heat,113,Box Score,,0,,1,455,399,44,44
"Mon, Apr 19, 2021",8:00p,Phoenix Suns,128,Milwaukee Bucks,127,Box Score,OT,"3,280",,0,456,399,56,34
"Mon, Apr 19, 2021",8:00p,Oklahoma City Thunder,107,Washington Wizards,119,Box Score,,0,,1,456,400,25,44
"Mon, Apr 19, 2021",9:00p,Memphis Grizzlies,137,Denver Nuggets,139,Box Score,2OT,"4,005",,1,457,400,46,34
"Mon, Apr 19, 2021",10:00p,Utah Jazz,111,Los Angeles Lakers,97,Box Score,,"1,709",,0,458,400,52,44
"Tue, Apr 20, 2021",7:30p,Orlando Magic,96,Atlanta Hawks,112,Box Score,,"2,219",,1,458,401,20,33
"Tue, Apr 20, 2021",7:30p,Brooklyn Nets,134,New Orleans Pelicans,129,Box Score,,"3,700",,0,459,401,30,35
"Tue, Apr 20, 2021",7:30p,Charlotte Hornets,97,New York Knicks,109,Box Score,,"1,753",,1,459,402,21,23
"Tue, Apr 20, 2021",10:00p,Los Angeles Clippers,113,Portland Trail Blazers,112,Box Score,,0,,0,460,402,35,49
"Tue, Apr 20, 2021",10:00p,Minnesota Timberwolves,134,Sacramento Kings,120,Box Score,,0,,0,460,403,31,19
"Wed, Apr 21, 2021",7:00p,Chicago Bulls,105,Cleveland Cavaliers,121,Box Score,,0,,1,460,404,19,22
"Wed, Apr 21, 2021",7:00p,Oklahoma City Thunder,116,Indiana Pacers,122,Box Score,,0,,1,461,404,45,44
"Wed, Apr 21, 2021",7:00p,Phoenix Suns,116,Philadelphia 76ers,113,Box Score,,"4,094",,0,462,404,43,34
"Wed, Apr 21, 2021",7:00p,Brooklyn Nets,103,Toronto Raptors,114,Box Score,,0,,1,462,405,53,35
"Wed, Apr 21, 2021",7:00p,Golden State Warriors,114,Washington Wizards,118,Box Score,,"2,133",,1,463,405,25,15
"Wed, Apr 21, 2021",8:00p,Utah Jazz,112,Houston Rockets,89,Box Score,,"3,253",,0,464,405,44,44
"Wed, Apr 21, 2021",8:00p,Atlanta Hawks,127,New York Knicks,137,Box Score,OT,"1,981",,1,464,406,21,20
